date,V-0,V-1,V-2,V-3,OT
683,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
684,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
685,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
686,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
687,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
688,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
689,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
690,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
691,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
692,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
693,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
694,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
695,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
696,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
697,1.0,0.25,0.75,0.75,0.25
698,0.9994647308096509,0.24946473080965087,0.7494647308096509,0.7494647308096509,0.24946473080965087
699,0.9978612153434525,0.24786121534345257,0.7478612153434525,0.7478612153434525,0.24786121534345257
700,0.9951963201008076,0.24519632010080766,0.7451963201008076,0.7451963201008076,0.24519632010080766
701,0.9914814565722672,0.24148145657226713,0.7414814565722672,0.7414814565722672,0.24148145657226713
702,0.9867325323737764,0.23673253237377645,0.7367325323737764,0.7367325323737764,0.23673253237377645
703,0.9809698831278217,0.2309698831278217,0.7309698831278217,0.7309698831278217,0.2309698831278217
704,0.9742181853831721,0.22421818538317206,0.7242181853831721,0.7242181853831721,0.22421818538317206
705,0.9665063509461097,0.21650635094610968,0.7165063509461097,0.7165063509461097,0.21650635094610968
706,0.9578674030756363,0.20786740307563636,0.7078674030756363,0.7078674030756363,0.20786740307563636
707,0.9483383350728088,0.19833833507280887,0.6983383350728088,0.6983383350728088,0.19833833507280887
708,0.9379599518697445,0.18795995186974446,0.6879599518697445,0.6879599518697445,0.18795995186974446
709,0.926776695296637,0.17677669529663692,0.676776695296637,0.676776695296637,0.17677669529663692
710,0.9148364537750172,0.16483645377501724,0.6648364537750172,0.6648364537750172,0.16483645377501724
711,0.9021903572521802,0.1521903572521802,0.6521903572521802,0.6521903572521802,0.1521903572521802
712,0.8888925582549005,0.1388925582549006,0.6388925582549005,0.6388925582549005,0.1388925582549006
713,0.8750000000000001,0.12500000000000008,0.6250000000000001,0.6250000000000001,0.12500000000000008
714,0.8605721725547504,0.11057217255475042,0.6105721725547504,0.6105721725547504,0.11057217255475042
715,0.8456708580912725,0.09567085809127247,0.5956708580912725,0.5956708580912725,0.09567085809127247
716,0.8303598663257905,0.08035986632579045,0.5803598663257905,0.5803598663257905,0.08035986632579045
717,0.8147047612756303,0.06470476127563025,0.5647047612756303,0.5647047612756303,0.06470476127563025
718,0.7987725805040321,0.04877258050403215,0.5487725805040321,0.5487725805040321,0.04877258050403215
719,0.782631548055013,0.032631548055013,0.532631548055013,0.532631548055013,0.032631548055013
720,0.7663507823075358,0.01635078230753589,0.5163507823075358,0.5163507823075358,0.01635078230753589
721,0.0,0.0,0.0,0.0,0.0
722,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306
723,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157
724,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828
725,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208
726,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616
727,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898
728,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125
729,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
730,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022
731,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
732,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
733,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
734,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
735,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
736,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
737,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
738,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
739,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
740,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
741,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
742,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
743,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
744,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
745,0.25,0.5,0.25,0.5,0.75
746,0.24946473080965087,0.49946473080965087,0.24946473080965087,0.49946473080965087,0.7494647308096509
747,0.24786121534345257,0.49786121534345257,0.24786121534345257,0.49786121534345257,0.7478612153434525
748,0.24519632010080766,0.49519632010080766,0.24519632010080766,0.49519632010080766,0.7451963201008076
749,0.24148145657226713,0.49148145657226716,0.24148145657226713,0.49148145657226716,0.7414814565722672
750,0.23673253237377645,0.48673253237377645,0.23673253237377645,0.48673253237377645,0.7367325323737764
751,0.2309698831278217,0.48096988312782174,0.2309698831278217,0.48096988312782174,0.7309698831278217
752,0.22421818538317206,0.47421818538317206,0.22421818538317206,0.47421818538317206,0.7242181853831721
753,0.21650635094610968,0.4665063509461097,0.21650635094610968,0.4665063509461097,0.7165063509461097
754,0.20786740307563636,0.45786740307563634,0.20786740307563636,0.45786740307563634,0.7078674030756363
755,0.19833833507280887,0.44833833507280885,0.19833833507280887,0.44833833507280885,0.6983383350728088
756,0.18795995186974446,0.43795995186974446,0.18795995186974446,0.43795995186974446,0.6879599518697445
757,0.17677669529663692,0.4267766952966369,0.17677669529663692,0.4267766952966369,0.676776695296637
758,0.16483645377501724,0.4148364537750172,0.16483645377501724,0.4148364537750172,0.6648364537750172
759,0.1521903572521802,0.4021903572521802,0.1521903572521802,0.4021903572521802,0.6521903572521802
760,0.1388925582549006,0.3888925582549006,0.1388925582549006,0.3888925582549006,0.6388925582549005
761,0.12500000000000008,0.3750000000000001,0.12500000000000008,0.3750000000000001,0.6250000000000001
762,0.11057217255475042,0.36057217255475044,0.11057217255475042,0.36057217255475044,0.6105721725547504
763,0.09567085809127247,0.34567085809127246,0.09567085809127247,0.34567085809127246,0.5956708580912725
764,0.08035986632579045,0.33035986632579045,0.08035986632579045,0.33035986632579045,0.5803598663257905
765,0.06470476127563025,0.31470476127563024,0.06470476127563025,0.31470476127563024,0.5647047612756303
766,0.04877258050403215,0.29877258050403216,0.04877258050403215,0.29877258050403216,0.5487725805040321
767,0.032631548055013,0.282631548055013,0.032631548055013,0.282631548055013,0.532631548055013
768,0.01635078230753589,0.2663507823075359,0.01635078230753589,0.2663507823075359,0.5163507823075358
769,0.0,0.0,0.0,0.0,0.0
770,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306
771,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157
772,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828
773,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208
774,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616
775,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898
776,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125
777,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
778,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022
779,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
780,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
781,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
782,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
783,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
784,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
785,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
786,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
787,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
788,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
789,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
790,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
791,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
792,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
793,1.0,1.0,0.25,0.5,0.75
794,0.9994647308096509,0.9994647308096509,0.24946473080965087,0.49946473080965087,0.7494647308096509
795,0.9978612153434525,0.9978612153434525,0.24786121534345257,0.49786121534345257,0.7478612153434525
796,0.9951963201008076,0.9951963201008076,0.24519632010080766,0.49519632010080766,0.7451963201008076
797,0.9914814565722672,0.9914814565722672,0.24148145657226713,0.49148145657226716,0.7414814565722672
798,0.9867325323737764,0.9867325323737764,0.23673253237377645,0.48673253237377645,0.7367325323737764
799,0.9809698831278217,0.9809698831278217,0.2309698831278217,0.48096988312782174,0.7309698831278217
800,0.9742181853831721,0.9742181853831721,0.22421818538317206,0.47421818538317206,0.7242181853831721
801,0.9665063509461097,0.9665063509461097,0.21650635094610968,0.4665063509461097,0.7165063509461097
802,0.9578674030756363,0.9578674030756363,0.20786740307563636,0.45786740307563634,0.7078674030756363
803,0.9483383350728088,0.9483383350728088,0.19833833507280887,0.44833833507280885,0.6983383350728088
804,0.9379599518697445,0.9379599518697445,0.18795995186974446,0.43795995186974446,0.6879599518697445
805,0.926776695296637,0.926776695296637,0.17677669529663692,0.4267766952966369,0.676776695296637
806,0.9148364537750172,0.9148364537750172,0.16483645377501724,0.4148364537750172,0.6648364537750172
807,0.9021903572521802,0.9021903572521802,0.1521903572521802,0.4021903572521802,0.6521903572521802
808,0.8888925582549005,0.8888925582549005,0.1388925582549006,0.3888925582549006,0.6388925582549005
809,0.8750000000000001,0.8750000000000001,0.12500000000000008,0.3750000000000001,0.6250000000000001
810,0.8605721725547504,0.8605721725547504,0.11057217255475042,0.36057217255475044,0.6105721725547504
811,0.8456708580912725,0.8456708580912725,0.09567085809127247,0.34567085809127246,0.5956708580912725
812,0.8303598663257905,0.8303598663257905,0.08035986632579045,0.33035986632579045,0.5803598663257905
813,0.8147047612756303,0.8147047612756303,0.06470476127563025,0.31470476127563024,0.5647047612756303
814,0.7987725805040321,0.7987725805040321,0.04877258050403215,0.29877258050403216,0.5487725805040321
815,0.782631548055013,0.782631548055013,0.032631548055013,0.282631548055013,0.532631548055013
816,0.7663507823075358,0.7663507823075358,0.01635078230753589,0.2663507823075359,0.5163507823075358
817,0.0,0.0,0.0,0.0,0.0
818,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306
819,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157
820,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828
821,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208
822,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616
823,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898
824,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125
825,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
826,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022
827,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
828,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
829,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
830,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
831,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
832,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
833,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
834,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
835,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
836,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
837,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
838,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
839,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
840,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
841,1.0,1.0,0.25,1.0,0.5
842,0.9994647308096509,0.9994647308096509,0.24946473080965087,0.9994647308096509,0.49946473080965087
843,0.9978612153434525,0.9978612153434525,0.24786121534345257,0.9978612153434525,0.49786121534345257
844,0.9951963201008076,0.9951963201008076,0.24519632010080766,0.9951963201008076,0.49519632010080766
845,0.9914814565722672,0.9914814565722672,0.24148145657226713,0.9914814565722672,0.49148145657226716
846,0.9867325323737764,0.9867325323737764,0.23673253237377645,0.9867325323737764,0.48673253237377645
847,0.9809698831278217,0.9809698831278217,0.2309698831278217,0.9809698831278217,0.48096988312782174
848,0.9742181853831721,0.9742181853831721,0.22421818538317206,0.9742181853831721,0.47421818538317206
849,0.9665063509461097,0.9665063509461097,0.21650635094610968,0.9665063509461097,0.4665063509461097
850,0.9578674030756363,0.9578674030756363,0.20786740307563636,0.9578674030756363,0.45786740307563634
851,0.9483383350728088,0.9483383350728088,0.19833833507280887,0.9483383350728088,0.44833833507280885
852,0.9379599518697445,0.9379599518697445,0.18795995186974446,0.9379599518697445,0.43795995186974446
853,0.926776695296637,0.926776695296637,0.17677669529663692,0.926776695296637,0.4267766952966369
854,0.9148364537750172,0.9148364537750172,0.16483645377501724,0.9148364537750172,0.4148364537750172
855,0.9021903572521802,0.9021903572521802,0.1521903572521802,0.9021903572521802,0.4021903572521802
856,0.8888925582549005,0.8888925582549005,0.1388925582549006,0.8888925582549005,0.3888925582549006
857,0.8750000000000001,0.8750000000000001,0.12500000000000008,0.8750000000000001,0.3750000000000001
858,0.8605721725547504,0.8605721725547504,0.11057217255475042,0.8605721725547504,0.36057217255475044
859,0.8456708580912725,0.8456708580912725,0.09567085809127247,0.8456708580912725,0.34567085809127246
860,0.8303598663257905,0.8303598663257905,0.08035986632579045,0.8303598663257905,0.33035986632579045
861,0.8147047612756303,0.8147047612756303,0.06470476127563025,0.8147047612756303,0.31470476127563024
862,0.7987725805040321,0.7987725805040321,0.04877258050403215,0.7987725805040321,0.29877258050403216
863,0.782631548055013,0.782631548055013,0.032631548055013,0.782631548055013,0.282631548055013
864,0.7663507823075358,0.7663507823075358,0.01635078230753589,0.7663507823075358,0.2663507823075359
865,0.0,0.0,0.0,0.0,0.0
866,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306
867,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157
868,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828
869,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208
870,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616
871,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898
872,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125
873,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
874,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022
875,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
876,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
877,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
878,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
879,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
880,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
881,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
882,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
883,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
884,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
885,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
886,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
887,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
888,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
889,1.0,0.75,0.75,0.25,1.0
890,0.9994647308096509,0.7494647308096509,0.7494647308096509,0.24946473080965087,0.9994647308096509
891,0.9978612153434525,0.7478612153434525,0.7478612153434525,0.24786121534345257,0.9978612153434525
892,0.9951963201008076,0.7451963201008076,0.7451963201008076,0.24519632010080766,0.9951963201008076
893,0.9914814565722672,0.7414814565722672,0.7414814565722672,0.24148145657226713,0.9914814565722672
894,0.9867325323737764,0.7367325323737764,0.7367325323737764,0.23673253237377645,0.9867325323737764
895,0.9809698831278217,0.7309698831278217,0.7309698831278217,0.2309698831278217,0.9809698831278217
896,0.9742181853831721,0.7242181853831721,0.7242181853831721,0.22421818538317206,0.9742181853831721
897,0.9665063509461097,0.7165063509461097,0.7165063509461097,0.21650635094610968,0.9665063509461097
898,0.9578674030756363,0.7078674030756363,0.7078674030756363,0.20786740307563636,0.9578674030756363
899,0.9483383350728088,0.6983383350728088,0.6983383350728088,0.19833833507280887,0.9483383350728088
900,0.9379599518697445,0.6879599518697445,0.6879599518697445,0.18795995186974446,0.9379599518697445
901,0.926776695296637,0.676776695296637,0.676776695296637,0.17677669529663692,0.926776695296637
902,0.9148364537750172,0.6648364537750172,0.6648364537750172,0.16483645377501724,0.9148364537750172
903,0.9021903572521802,0.6521903572521802,0.6521903572521802,0.1521903572521802,0.9021903572521802
904,0.8888925582549005,0.6388925582549005,0.6388925582549005,0.1388925582549006,0.8888925582549005
905,0.8750000000000001,0.6250000000000001,0.6250000000000001,0.12500000000000008,0.8750000000000001
906,0.8605721725547504,0.6105721725547504,0.6105721725547504,0.11057217255475042,0.8605721725547504
907,0.8456708580912725,0.5956708580912725,0.5956708580912725,0.09567085809127247,0.8456708580912725
908,0.8303598663257905,0.5803598663257905,0.5803598663257905,0.08035986632579045,0.8303598663257905
909,0.8147047612756303,0.5647047612756303,0.5647047612756303,0.06470476127563025,0.8147047612756303
910,0.7987725805040321,0.5487725805040321,0.5487725805040321,0.04877258050403215,0.7987725805040321
911,0.782631548055013,0.532631548055013,0.532631548055013,0.032631548055013,0.782631548055013
912,0.7663507823075358,0.5163507823075358,0.5163507823075358,0.01635078230753589,0.7663507823075358
913,0.0,0.0,0.0,0.0,0.0
914,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306
915,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157
916,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828
917,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208
918,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616
919,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898
920,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125
921,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
922,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022
923,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
924,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
925,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
926,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
927,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
928,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
929,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
930,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
931,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
932,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
933,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
934,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
935,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
936,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
937,0.75,1.0,0.25,0.75,0.75
938,0.7494647308096509,0.9994647308096509,0.24946473080965087,0.7494647308096509,0.7494647308096509
939,0.7478612153434525,0.9978612153434525,0.24786121534345257,0.7478612153434525,0.7478612153434525
940,0.7451963201008076,0.9951963201008076,0.24519632010080766,0.7451963201008076,0.7451963201008076
941,0.7414814565722672,0.9914814565722672,0.24148145657226713,0.7414814565722672,0.7414814565722672
942,0.7367325323737764,0.9867325323737764,0.23673253237377645,0.7367325323737764,0.7367325323737764
943,0.7309698831278217,0.9809698831278217,0.2309698831278217,0.7309698831278217,0.7309698831278217
944,0.7242181853831721,0.9742181853831721,0.22421818538317206,0.7242181853831721,0.7242181853831721
945,0.7165063509461097,0.9665063509461097,0.21650635094610968,0.7165063509461097,0.7165063509461097
946,0.7078674030756363,0.9578674030756363,0.20786740307563636,0.7078674030756363,0.7078674030756363
947,0.6983383350728088,0.9483383350728088,0.19833833507280887,0.6983383350728088,0.6983383350728088
948,0.6879599518697445,0.9379599518697445,0.18795995186974446,0.6879599518697445,0.6879599518697445
949,0.676776695296637,0.926776695296637,0.17677669529663692,0.676776695296637,0.676776695296637
950,0.6648364537750172,0.9148364537750172,0.16483645377501724,0.6648364537750172,0.6648364537750172
951,0.6521903572521802,0.9021903572521802,0.1521903572521802,0.6521903572521802,0.6521903572521802
952,0.6388925582549005,0.8888925582549005,0.1388925582549006,0.6388925582549005,0.6388925582549005
953,0.6250000000000001,0.8750000000000001,0.12500000000000008,0.6250000000000001,0.6250000000000001
954,0.6105721725547504,0.8605721725547504,0.11057217255475042,0.6105721725547504,0.6105721725547504
955,0.5956708580912725,0.8456708580912725,0.09567085809127247,0.5956708580912725,0.5956708580912725
956,0.5803598663257905,0.8303598663257905,0.08035986632579045,0.5803598663257905,0.5803598663257905
957,0.5647047612756303,0.8147047612756303,0.06470476127563025,0.5647047612756303,0.5647047612756303
958,0.5487725805040321,0.7987725805040321,0.04877258050403215,0.5487725805040321,0.5487725805040321
959,0.532631548055013,0.782631548055013,0.032631548055013,0.532631548055013,0.532631548055013
960,0.5163507823075358,0.7663507823075358,0.01635078230753589,0.5163507823075358,0.5163507823075358
961,0.0,0.0,0.0,0.0,0.0
962,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306,0.06540312923014306
963,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157,0.13052619222005157
964,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828,0.19509032201612828
965,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208,0.2588190451025208
966,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616,0.3214394653031616
967,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898,0.3826834323650898
968,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125,0.44228869021900125
969,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
970,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022
971,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204,0.6087614290087204
972,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688,0.6593458151000688
973,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
974,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775,0.7518398074789775
975,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353,0.7933533402912353
976,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451,0.8314696123025451
977,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385,0.8660254037844385
978,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881,0.8968727415326881
979,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866,0.9238795325112866
980,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058,0.9469301294951058
981,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684,0.9659258262890684
982,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305
983,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103,0.9914448613738103
984,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035,0.9978589232386035
985,0.5,0.75,1.0,0.75,0.25
986,0.49946473080965087,0.7494647308096509,0.9994647308096509,0.7494647308096509,0.24946473080965087
987,0.49786121534345257,0.7478612153434525,0.9978612153434525,0.7478612153434525,0.24786121534345257
